Window 1,Window 2,Window 3,Window 4,Heat Control 1,Heat Control 2,Heat Control 3,Heat Control 4,Door 1,Door 2,Door 3,Temperature Outside,Temperature Bed
0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,11.54694163610285,19.90569652683429
1.0,1.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,13.964532729055055,19.26359204204406
0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,11.885259577312226,18.1383384029362
0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.5596846517372285,12.311135551590118
1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,4.720250713844443,12.230813164386593
1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,-4.059406427198276,10.318454012029765
0.0,0.0,0.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,13.997934928558731,18.410980072429524
1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,8.570603230118385,17.639292755517886
1.0,1.0,1.0,1.0,4.0,3.0,0.0,5.0,1.0,1.0,0.0,8.660232657799938,15.476309734617935
1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.584977834235183,15.533309008870601
0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,1.0,7.673717600191109,23.467260451314
0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2945443494593096,17.389641387958548
1.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,0.0,1.0,12.806001930417121,18.836481801339485
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.79968362263547,16.39450071676235
0.0,1.0,1.0,0.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,4.3591185443042235,15.123791463297371
1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,20.339906254896633,22.34686036479451
1.0,1.0,0.0,0.0,4.0,5.0,5.0,5.0,1.0,1.0,0.0,7.765711374540654,15.766893918471132
1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,8.336390951574588,16.247971501652245
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.73188918234038,14.274407497268687
1.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,0.0,1.8277294224617417,19.6690512796016
0.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,-4.132861785285816,8.857456627702874
0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,1.3178462423563335,15.43421402663778
1.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,1.0,0.0,1.0,16.49761347673607,20.82684714159737
0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5584471856429545,14.19682422494347
1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,0.0,1.0,1.0,20.315121373994117,23.077122740049155
0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,1.0,0.0,0.0,3.8341562518403283,19.640701915959507
0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.8132734497828,22.656109018952375
1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,-2.104709706157273,9.501596376364404
1.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,-1.0960627394532274,8.510240113355115
0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,-2.5697270957276723,16.286590058313728
1.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,0.0,1.0,1.0,0.6175317848692004,12.061223212617891
1.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,15.156916199560936,65.4569234497012
0.0,1.0,0.0,1.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,18.627238616634774,23.677310522547288
1.0,1.0,1.0,1.0,0.0,2.0,5.0,5.0,0.0,1.0,1.0,1.0743268909820998,10.610279458167712
0.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,1.0,1.0,0.0,16.305322032190478,24.177083506891563
1.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,-3.6455020413885166,9.386809898842895
1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,1.0,1.0,9.95343194469666,17.044353696095804
0.0,0.0,1.0,0.0,5.0,2.0,3.0,3.0,0.0,1.0,0.0,-3.358156540616296,16.78904988958018
0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,12.988411639061152,21.53510292263822
0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,-0.32074447268485606,16.374719532727152
0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,19.20928290894214,75.06341529019475
0.0,1.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,11.840782980126697,21.81360484902104
0.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,5.305985816556319,15.322930508362905
1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,11.795158777383115,17.37637468788838
1.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,7.6506330056193725,59.72463005568098
0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,16.54692256809447,19.771830671501665
0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,12.71438776825627,18.982574296065067
1.0,1.0,0.0,1.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,21.38896442872312,22.903692645825405
0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,17.59373325603072,21.089683204247507
1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10.701143771063219,20.213087078840797
1.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,16.065505131372266,20.031305478413756
1.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,-4.953251768609525,15.14528453859755
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.162985566340623,23.052390100437663
1.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,9.84922097573002,15.916314275043225
1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,0.0,0.0,1.8356341424703757,11.499331713692174
0.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,1.0,-1.791805794846626,9.46414629189236
1.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,-2.950328034759389,13.330443040319434
1.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,1.0,1.0,5.116523549856554,14.596688179165469
0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,14.05192035593739,29.40011149388341
1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,20.42458006066938,22.623194711772996
0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,9.861713664469713,16.284445666850313
0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,-1.1403279153556989,9.199253027117747
1.0,1.0,0.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,17.520598664423805,20.026501943388396
1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,20.796413600679635,22.685592615983264
1.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,13.951973044446426,20.63608424256375
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.288250775709335,6.415157502034427
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,-0.29184465028198936,11.152582851956229
1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,17.730842298566813,70.36678077478106
0.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,18.438460629607512,72.48014535185831
0.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,1.0,1.0,13.293294000892807,16.98155916113419
0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,16.31855253684513,69.79062120142575
0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,-4.750466028189289,17.9150623857252
1.0,1.0,1.0,0.0,5.0,4.0,3.0,3.0,1.0,1.0,0.0,16.226040816634743,19.4231754630194
0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,8.779671233358522,16.41321693463712
1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,15.911015527066958,20.316071908004062
0.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,0.0,1.0,0.0,4.2240695101154095,15.956191491283317
1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.9857356366622883,12.44451217818884
1.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,21.806088683752193,23.750046303064686
0.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,1.0,1.0,0.0,0.4307120851644797,10.89705220868278
1.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,0.18008965348440498,10.305506910942917
1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,-3.203597846674525,9.070646603137776
1.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,11.070535053496744,15.39072189343677
1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.079322890082695,11.008261553484719
1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,-1.2111401235933572,10.709971055681436
0.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,0.0,0.0,1.0,3.5380907253306013,17.879538625878396
0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.879572290175712,18.53292304388942
0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,-3.408157331852486,17.015230623174233
1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,11.817949031480207,17.109555300129557
1.0,1.0,0.0,1.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,10.339134525090783,20.727943646107843
0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,15.836790288130143,19.723051083352452
0.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,11.810942684125646,23.325821900559383
1.0,1.0,1.0,0.0,2.0,5.0,3.0,5.0,0.0,0.0,1.0,8.551210124200189,21.156963897701054
0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,4.227376569962139,14.47987434578825
0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,1.79717922229639,12.780647058023353
0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,-1.3172648003906384,20.14241765917659
1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,16.975546016137184,20.051603528610666
1.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,4.694029790845214,13.027165130681185
0.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,-3.149171654443701,8.194583663072581
1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,1.0,7.142617504669923,13.126325145440944
0.0,1.0,0.0,1.0,4.0,0.0,4.0,5.0,1.0,1.0,0.0,5.030696364199139,12.898158571292598
1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,6.786684220717149,20.11198837165325
0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,17.273448250972585,18.614679455822163
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.6306803240008554,9.96360862367953
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,-2.66350739959693,12.091628310638683
0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,18.556065651278246,24.016050815888903
0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.5307820074901564,13.114403144289666
1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,12.37074264244541,21.492956041231533
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19.928228588108716,22.220580364819075
0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,-2.0022154560895684,17.488888242218472
0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,8.902772705658222,14.873753145767422
1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,17.497420529840788,19.7883227534787
1.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,10.972442969016575,20.78495480022184
0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,10.302498159422646,15.903027528316386
0.0,0.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,2.2518209912172633,11.992707277422872
0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.4937708728515577,11.42469780297383
0.0,0.0,1.0,0.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0,11.274449885393686,17.864595077695054
0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,-3.4010574121675754,16.354809398912668
0.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,1.0,0.0,2.144547552200833,9.871911316399526
1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,13.405901214385683,16.93398050143472
1.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,0.0,20.628614631580515,21.158486381074546
1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,19.175289712453942,22.115079500643578
1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,17.891450969741904,20.047341279556655
0.0,0.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,17.77662600824487,21.7528937900847
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.131946609889965,19.92369655369914
0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,17.289924910457884,21.536715966202237
0.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,0.0,0.0,1.0,-3.8052024191003886,16.636999966880953
1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.3184765749390799,15.752055271227455
0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,-4.788562908950648,15.605662433831242
0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,-2.8382610774383252,9.589334684423708
0.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,11.278038364988735,17.82251113436735
1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.505314465599646,68.31170014006955
0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,7.862294419735955,15.912313090980858
0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,13.428984046188255,21.71110279153135
0.0,0.0,0.0,1.0,1.0,5.0,5.0,3.0,0.0,1.0,1.0,18.76484393074686,22.362337249563442
1.0,1.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,11.064833325998372,17.52954101675606
1.0,1.0,0.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,6.459538716113762,56.608707525132616
0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,5.181427037306992,14.880339954712701
0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.9694451457692796,9.634875738696111
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.35747411265772,74.49902240805936
0.0,0.0,1.0,0.0,4.0,3.0,5.0,5.0,1.0,1.0,0.0,-1.8609734792810992,53.88742114973353
0.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,0.0,1.0,-2.923376206443255,11.862632825251712
0.0,0.0,1.0,0.0,4.0,5.0,5.0,5.0,1.0,0.0,1.0,16.20220697523335,22.337783429788644
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.65410000658705,14.080930677589423
0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,1.0,0.0,18.082580967659627,22.85429784544166
1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,21.146688299538837,23.841247612199503
1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,13.195420863571997,17.95443345386274
0.0,0.0,1.0,1.0,4.0,0.0,5.0,5.0,1.0,0.0,1.0,13.879023325195902,18.505228806037543
1.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,19.174125766992226,22.718165030418664
1.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,15.111722083911921,18.999343476227093
1.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,7.040419607317114,16.47701193276718
1.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,6.5893766038919495,12.789143287246247
1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,-3.8547971099696805,7.354795512348176
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,18.797303267674568,20.9356003960251
1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,20.448669249690703,26.260386461547483
1.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,-0.05715183992186201,11.11074104472647
1.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,6.432941227357627,16.16687377558923
1.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,-4.41858518236829,14.933321882721772
0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,18.058311350118036,20.777231316276822
1.0,0.0,1.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,0.0,6.282464503120785,13.427293950589288
1.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,14.667546766571636,18.90337755290674
0.0,0.0,1.0,0.0,2.0,4.0,0.0,5.0,0.0,1.0,1.0,-0.07501459007260891,13.639007328121068
0.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,17.299800418015398,20.7756453481757
1.0,1.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,11.913586224986538,27.45815910531493
0.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,21.30808249203743,23.04462617541781
1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,21.939542698620503,22.123963744578617
1.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.4491211805907138,19.172764974973994
0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.14099287478751155,17.335746259290318
0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,21.76103570171615,23.384895223973643
0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,4.96303227844,15.884108313349092
0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,5.384747648376846,14.621644772578602
0.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,15.015212108209543,19.27285877634761
0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.243347486944944,17.01563341163026
0.0,0.0,1.0,1.0,4.0,3.0,0.0,3.0,1.0,1.0,1.0,5.935245827014802,13.764352646944692
1.0,1.0,0.0,1.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,2.7998065851530995,12.59371610980204
1.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,14.796214969482754,18.681490724543455
0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,-1.5565553510022516,17.530981896038078
1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,-1.503500039107882,8.310068065757747
0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,16.46635996839094,18.45964983232965
0.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,-4.6128281731170455,15.082980698810783
1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,1.0,-4.235180176386533,11.02205492443592
1.0,1.0,0.0,0.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,-4.210867908900017,9.066665239044976
0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,9.997844117687219,17.709817501275012
1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,-1.377002034362147,13.53570175959896
0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,9.552535933484673,20.150774851491548
0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,21.395591916038413,23.196797656567107
1.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,14.880378242948208,19.511431536288445
0.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,5.859431509297805,13.372494657301562
1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,13.320207115158222,16.00169509966124
0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,17.656107409811096,24.02359895192056
0.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,7.511171634688742,16.106898620430123
1.0,1.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,19.9984367458826,21.061029152543266
1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,15.002906520686686,21.591912648539008
1.0,1.0,1.0,0.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,3.4064629058992963,14.712401904297721
0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,18.889496638965777,23.783707188312963
0.0,0.0,1.0,0.0,5.0,2.0,1.0,4.0,1.0,0.0,1.0,11.684840716382094,18.270220837741032
1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,-3.7810293123607104,62.70328254101984
0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,1.0,0.0,14.752452217023922,23.549591465506627
1.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,8.392404371161453,15.203706791328031
0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,13.870867190731257,20.160484243165232
0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.953759435013195,10.564964304219922
0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,0.04485832577468596,16.96738347500119
1.0,1.0,0.0,1.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,21.844431517029683,23.87356913310536
1.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,-2.158585349076726,10.459801237887184
1.0,1.0,0.0,0.0,4.0,3.0,4.0,4.0,1.0,0.0,0.0,9.620517988792223,21.90418946725967
0.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,14.386415433335515,22.967616604004565
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,14.251293105763875,18.259622456349774
1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,4.437620942988236,11.145403916524387
1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,4.564253898755304,13.181761090161448
1.0,0.0,1.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,1.0,10.03971175876023,20.913679465419005
0.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,9.53520873164915,15.77549390023068
1.0,1.0,1.0,0.0,4.0,5.0,1.0,3.0,1.0,0.0,1.0,10.754842589513617,18.391772180543143
1.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.6623778963083078,17.36497872560247
0.0,1.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,17.415651360094188,20.66180903421449
1.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,13.890701308154227,19.987457772840457
1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.13965843472464723,9.835858805269593
0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12.920663980383338,18.060995018929663
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.754442308975438,18.447923078682038
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-3.316102462110149,7.822974716170843
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.960481147111966,12.002480249716658
0.0,0.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,0.0,1.0,-4.884643109959109,16.757471969446154
0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,9.148527051295488,19.904101612636712
0.0,1.0,0.0,1.0,5.0,2.0,4.0,4.0,0.0,1.0,1.0,11.715399629616577,19.095931201548318
0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.8415688303157944,15.650641528030045
0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,16.30744505227561,18.352624289545407
0.0,1.0,1.0,0.0,5.0,3.0,4.0,4.0,1.0,0.0,1.0,1.291945829181115,13.704991892161253
0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,21.00975727622474,21.263844111690865
1.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,0.0,0.0,1.0,3.608482864682527,19.12216007674033
1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,15.990078275213502,19.626459158068222
0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,15.05069302762151,19.833417173437446
0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,18.07804740943243,69.293620411982
